GalaxyLegends,Action,39000,24
DragonWarrior,Action,27000,81
DragonQuest,Simulation,3000,20
QuestDragon,Adventure,67000,83
GalaxyEmpire,Simulation,1000,16
QuestEmpire,Action,57000,87
WarriorDragon,Adventure,24000,51
WarriorLegends,Adventure,61000,39
DragonLegends,Action,45000,22
WarriorGalaxy,Adventure,59000,48
WarriorWarrior,RPG,69000,46
GalaxyGalaxy,Simulation,48000,65
QuestEmpire,Strategy,5000,2
QuestWarrior,RPG,51000,45
EmpireQuest,Strategy,32000,12
GalaxyGalaxy,Simulation,37000,26
LegendsWarrior,Adventure,56000,2
EmpireEmpire,Strategy,11000,14
GalaxyLegends,Strategy,19000,94
WarriorEmpire,Strategy,8000,3
QuestLegends,Strategy,2000,76
EmpireWarrior,Adventure,25000,60
GalaxyGalaxy,Action,52000,20
DragonQuest,Strategy,55000,56
WarriorLegends,Strategy,32000,66
DragonWarrior,Action,17000,84
GalaxyWarrior,RPG,37000,76
EmpireGalaxy,RPG,29000,13
GalaxyWarrior,RPG,24000,80
DragonDragon,Simulation,11000,37
QuestGalaxy,Strategy,62000,76
QuestWarrior,Strategy,17000,48
EmpireEmpire,Adventure,33000,64
EmpireLegends,Strategy,29000,97
LegendsQuest,RPG,44000,52
GalaxyDragon,Action,65000,68
WarriorWarrior,Strategy,59000,0
WarriorLegends,Action,3000,3
QuestEmpire,Strategy,20000,73
WarriorGalaxy,RPG,38000,23
GalaxyWarrior,Simulation,62000,54
GalaxyQuest,Strategy,38000,81
LegendsLegends,Adventure,2000,97
LegendsDragon,Action,40000,0
LegendsLegends,Adventure,5000,2
LegendsGalaxy,Action,67000,2
DragonDragon,Strategy,66000,57
LegendsLegends,RPG,55000,24
DragonGalaxy,Simulation,68000,29
QuestEmpire,Strategy,30000,13
QuestDragon,Action,65000,37
QuestGalaxy,Simulation,45000,71
EmpireGalaxy,RPG,25000,7
QuestQuest,Strategy,40000,55
QuestLegends,RPG,54000,21
LegendsLegends,Action,5000,88
LegendsWarrior,Action,53000,29
LegendsLegends,Action,9000,52
EmpireWarrior,Simulation,6000,75
GalaxyGalaxy,Simulation,43000,91
QuestGalaxy,Adventure,45000,99
LegendsWarrior,RPG,13000,46
QuestQuest,Simulation,32000,53
EmpireDragon,Strategy,43000,97
GalaxyDragon,RPG,57000,75
WarriorGalaxy,Simulation,24000,75
GalaxyQuest,RPG,34000,98
WarriorGalaxy,Adventure,53000,20
DragonDragon,Strategy,22000,78
QuestQuest,Strategy,28000,90
QuestEmpire,RPG,50000,69
WarriorLegends,Strategy,68000,14
EmpireGalaxy,Action,59000,65
QuestQuest,RPG,41000,53
EmpireEmpire,Action,57000,15
QuestDragon,Adventure,61000,25
DragonEmpire,Simulation,45000,44
DragonQuest,Adventure,63000,87
QuestDragon,Action,64000,48
WarriorLegends,Simulation,6000,56
QuestQuest,RPG,44000,83
DragonDragon,Action,13000,10
EmpireLegends,Strategy,8000,82
EmpireWarrior,Adventure,35000,90
DragonWarrior,Adventure,3000,77
GalaxyQuest,Strategy,65000,97
DragonEmpire,Action,11000,12
EmpireEmpire,Adventure,26000,1
QuestLegends,Adventure,63000,39
WarriorWarrior,RPG,51000,95
EmpireQuest,Simulation,13000,0
GalaxyDragon,RPG,1000,68
LegendsLegends,Simulation,15000,1
WarriorEmpire,RPG,16000,1
GalaxyDragon,RPG,30000,48
LegendsWarrior,Adventure,17000,29
QuestDragon,Strategy,37000,68
EmpireEmpire,Simulation,16000,15
GalaxyWarrior,Adventure,39000,95
WarriorWarrior,Adventure,42000,82
EmpireWarrior,RPG,63000,35
WarriorLegends,Adventure,65000,75
LegendsDragon,Strategy,25000,63
QuestQuest,Adventure,5000,3
LegendsQuest,Adventure,37000,41
EmpireWarrior,RPG,68000,35
WarriorEmpire,Simulation,60000,4
LegendsDragon,RPG,32000,77
LegendsGalaxy,Strategy,14000,93
WarriorDragon,Action,63000,69
WarriorWarrior,RPG,7000,18
GalaxyGalaxy,Strategy,45000,87
GalaxyGalaxy,Simulation,11000,4
QuestWarrior,Simulation,23000,66
GalaxyLegends,Simulation,11000,50
DragonLegends,RPG,1000,56
QuestQuest,Simulation,40000,1
GalaxyLegends,Strategy,2000,94
QuestGalaxy,RPG,58000,18
LegendsLegends,Strategy,38000,30
QuestLegends,RPG,8000,39
DragonWarrior,Adventure,38000,72
QuestEmpire,Action,47000,47
WarriorGalaxy,Strategy,30000,91
GalaxyWarrior,Simulation,33000,81
LegendsWarrior,Action,11000,95
EmpireDragon,Strategy,3000,65
EmpireEmpire,Simulation,36000,71
EmpireQuest,Action,50000,64
EmpireQuest,RPG,45000,58
EmpireGalaxy,Adventure,61000,2
DragonWarrior,Simulation,28000,3
WarriorEmpire,Strategy,48000,43
EmpireWarrior,Simulation,69000,54
QuestGalaxy,Simulation,35000,8
EmpireQuest,Action,50000,86
EmpireWarrior,Adventure,12000,93
WarriorLegends,Strategy,31000,7
LegendsEmpire,RPG,61000,10
GalaxyGalaxy,Strategy,67000,59
EmpireQuest,Strategy,11000,0
LegendsLegends,Simulation,19000,23
GalaxyGalaxy,Simulation,58000,87
EmpireLegends,RPG,52000,20
GalaxyWarrior,Simulation,26000,35
GalaxyWarrior,Adventure,31000,92
EmpireWarrior,Strategy,5000,89
LegendsWarrior,Action,43000,56
DragonEmpire,Simulation,32000,28
GalaxyQuest,RPG,45000,33
GalaxyGalaxy,Strategy,28000,54
DragonWarrior,Adventure,69000,48
GalaxyGalaxy,Simulation,67000,54
DragonEmpire,Action,38000,12
DragonQuest,Strategy,36000,37
EmpireEmpire,Adventure,55000,13
QuestWarrior,Adventure,6000,15
EmpireGalaxy,Action,13000,84
EmpireGalaxy,Action,57000,21
WarriorEmpire,RPG,6000,27
WarriorWarrior,Strategy,40000,78
LegendsWarrior,Strategy,68000,23
EmpireGalaxy,Simulation,61000,27
GalaxyLegends,RPG,31000,98
EmpireGalaxy,RPG,64000,1
LegendsDragon,Simulation,46000,12
WarriorQuest,Action,36000,24
WarriorWarrior,Adventure,17000,32
QuestGalaxy,Strategy,65000,55
EmpireEmpire,Action,16000,18
QuestDragon,Strategy,9000,32
EmpireLegends,Adventure,48000,16
GalaxyQuest,Action,51000,90
QuestDragon,Action,56000,91
WarriorGalaxy,RPG,56000,94
QuestEmpire,Simulation,50000,32
EmpireWarrior,Simulation,40000,64
QuestEmpire,RPG,7000,36
DragonQuest,Adventure,11000,30
WarriorEmpire,RPG,41000,34
LegendsDragon,RPG,15000,33
DragonDragon,Simulation,64000,54
EmpireDragon,Simulation,41000,25
QuestGalaxy,Action,69000,90
QuestEmpire,Adventure,63000,27
GalaxyLegends,Action,46000,70
EmpireQuest,Adventure,40000,50
LegendsDragon,Simulation,27000,13
LegendsGalaxy,Simulation,16000,8
GalaxyLegends,Action,44000,55
GalaxyLegends,RPG,58000,79
EmpireLegends,RPG,12000,58
GalaxyGalaxy,Adventure,14000,19
LegendsQuest,RPG,1000,67
DragonDragon,Strategy,38000,84
LegendsGalaxy,Simulation,8000,80
LegendsLegends,Adventure,26000,81
GalaxyLegends,Adventure,42000,97
GalaxyLegends,Strategy,41000,90
EmpireLegends,Adventure,24000,9
GalaxyEmpire,Action,16000,79
LegendsGalaxy,RPG,9000,20
QuestEmpire,Adventure,31000,51
EmpireQuest,RPG,48000,3
LegendsLegends,RPG,15000,18
QuestLegends,RPG,47000,9
LegendsQuest,RPG,48000,16
QuestGalaxy,Action,63000,86
GalaxyWarrior,Adventure,46000,24
DragonLegends,Simulation,63000,95
WarriorLegends,Strategy,14000,81
DragonWarrior,RPG,44000,11
EmpireDragon,Strategy,61000,13
EmpireEmpire,Adventure,38000,18
DragonWarrior,RPG,33000,78
DragonDragon,Action,35000,22
GalaxyGalaxy,Action,36000,71
DragonEmpire,Adventure,2000,63
DragonEmpire,Action,28000,81
QuestWarrior,Adventure,19000,68
LegendsGalaxy,Adventure,61000,35
DragonLegends,RPG,14000,96
LegendsLegends,Action,52000,52
QuestEmpire,Simulation,64000,52
QuestGalaxy,Adventure,63000,90
DragonQuest,Adventure,61000,1
QuestEmpire,Simulation,36000,82
GalaxyLegends,RPG,52000,24
GalaxyGalaxy,Strategy,25000,33
WarriorLegends,Adventure,53000,92
WarriorLegends,Simulation,49000,98
DragonDragon,Simulation,48000,96
EmpireWarrior,Adventure,8000,82
GalaxyDragon,RPG,64000,68
WarriorGalaxy,RPG,56000,86
GalaxyQuest,RPG,52000,57
GalaxyLegends,RPG,6000,57
DragonWarrior,RPG,38000,74
WarriorWarrior,Adventure,57000,92
LegendsLegends,RPG,63000,55
DragonGalaxy,Action,23000,35
DragonEmpire,Simulation,51000,33
WarriorDragon,Action,46000,67
WarriorDragon,Adventure,31000,11
WarriorGalaxy,Adventure,55000,36
GalaxyWarrior,Strategy,66000,80
GalaxyEmpire,Strategy,67000,38
GalaxyWarrior,RPG,37000,8
WarriorEmpire,RPG,17000,5
WarriorGalaxy,Adventure,27000,78
EmpireQuest,Action,6000,78
EmpireQuest,Strategy,45000,13
GalaxyWarrior,RPG,35000,37
QuestLegends,Adventure,2000,68
QuestDragon,Action,27000,47
WarriorWarrior,Strategy,26000,32
WarriorEmpire,RPG,51000,28
QuestLegends,Action,64000,78
QuestEmpire,Adventure,44000,23
WarriorQuest,Action,11000,91
EmpireGalaxy,RPG,65000,14
GalaxyDragon,Adventure,67000,74
LegendsEmpire,Adventure,19000,97
QuestWarrior,Action,46000,10
EmpireQuest,Simulation,30000,87
DragonEmpire,Action,23000,66
DragonEmpire,RPG,65000,31
DragonEmpire,Action,15000,66
LegendsQuest,Strategy,67000,38
QuestLegends,Simulation,64000,65
EmpireDragon,Simulation,61000,79
QuestWarrior,Action,57000,86
EmpireLegends,Adventure,62000,96
WarriorWarrior,Strategy,28000,9
WarriorEmpire,Simulation,29000,80
WarriorWarrior,Strategy,64000,69
GalaxyDragon,Simulation,7000,80
EmpireGalaxy,Adventure,47000,53
DragonGalaxy,RPG,24000,56
GalaxyEmpire,RPG,8000,85
LegendsGalaxy,Simulation,27000,58
GalaxyWarrior,Strategy,69000,56
QuestGalaxy,Strategy,5000,46
QuestLegends,Action,47000,80
DragonLegends,Action,24000,18
DragonWarrior,Action,64000,27
EmpireGalaxy,Adventure,64000,61
EmpireGalaxy,Adventure,1000,38
GalaxyLegends,Action,46000,96
EmpireWarrior,Action,43000,42
QuestEmpire,Simulation,20000,51
EmpireEmpire,Adventure,35000,88
GalaxyWarrior,Adventure,54000,98
WarriorQuest,Adventure,50000,2
GalaxyEmpire,Simulation,39000,83
WarriorLegends,Action,66000,78
QuestDragon,RPG,4000,27
DragonLegends,Action,61000,15
GalaxyDragon,Strategy,53000,2
EmpireQuest,RPG,55000,37
GalaxyEmpire,Strategy,61000,62
EmpireDragon,Adventure,58000,63
EmpireLegends,RPG,44000,48
GalaxyQuest,Action,30000,80
GalaxyGalaxy,Simulation,16000,40
DragonEmpire,RPG,42000,40
DragonEmpire,Adventure,53000,18
LegendsWarrior,Adventure,20000,13
EmpireWarrior,Strategy,25000,84
QuestEmpire,RPG,19000,89
GalaxyEmpire,RPG,66000,61
WarriorEmpire,Strategy,6000,32
GalaxyLegends,Action,34000,9
EmpireDragon,Adventure,1000,48
DragonWarrior,Action,52000,33
DragonDragon,Adventure,36000,98
DragonQuest,Simulation,61000,41
LegendsLegends,Action,25000,32
DragonLegends,Simulation,19000,22
LegendsDragon,RPG,4000,47
WarriorQuest,RPG,38000,39
WarriorGalaxy,Adventure,54000,59
WarriorGalaxy,RPG,16000,37
LegendsLegends,Simulation,3000,56
QuestLegends,Action,49000,13
QuestGalaxy,RPG,25000,17
LegendsEmpire,Strategy,9000,95
DragonEmpire,RPG,20000,48
WarriorLegends,RPG,59000,82
GalaxyQuest,Simulation,7000,98
DragonWarrior,Action,27000,44
WarriorQuest,Adventure,30000,70
WarriorQuest,RPG,68000,76
WarriorQuest,Simulation,51000,23
LegendsWarrior,RPG,20000,23
WarriorDragon,Adventure,65000,4
DragonGalaxy,Strategy,11000,66
LegendsWarrior,Strategy,31000,77
WarriorQuest,Adventure,1000,92
EmpireGalaxy,RPG,67000,32
DragonGalaxy,Simulation,4000,42
GalaxyDragon,Simulation,69000,83
GalaxyGalaxy,RPG,35000,96
QuestLegends,Action,51000,90
EmpireGalaxy,Simulation,10000,34
QuestGalaxy,Adventure,2000,91
LegendsQuest,RPG,60000,30
LegendsGalaxy,Simulation,45000,31
DragonEmpire,RPG,41000,70
QuestEmpire,Simulation,46000,36
GalaxyLegends,Action,16000,37
LegendsEmpire,Simulation,4000,86
DragonQuest,Simulation,58000,68
GalaxyEmpire,Action,6000,48
WarriorQuest,Simulation,28000,34
WarriorWarrior,Action,59000,74
EmpireWarrior,RPG,38000,90
DragonQuest,Strategy,47000,34
QuestGalaxy,Strategy,21000,65
GalaxyEmpire,Action,19000,69
EmpireEmpire,Strategy,43000,71
QuestEmpire,Simulation,56000,92
QuestEmpire,Strategy,53000,8
LegendsDragon,RPG,28000,78
WarriorDragon,Adventure,51000,36
DragonEmpire,Strategy,61000,42
EmpireDragon,Simulation,46000,33
GalaxyEmpire,Simulation,57000,67
GalaxyDragon,Adventure,17000,98
DragonDragon,Simulation,5000,20
WarriorGalaxy,Strategy,46000,60
QuestDragon,Action,62000,94
QuestQuest,Strategy,7000,94
WarriorQuest,Action,32000,11
EmpireLegends,Strategy,4000,66
WarriorGalaxy,Strategy,17000,30
GalaxyGalaxy,Simulation,33000,6
GalaxyGalaxy,Action,39000,80
EmpireEmpire,Strategy,14000,66
LegendsEmpire,Adventure,40000,82
LegendsDragon,Simulation,5000,18
GalaxyEmpire,Strategy,66000,38
QuestDragon,Action,62000,38
DragonGalaxy,Strategy,37000,12
EmpireQuest,Action,22000,64
EmpireEmpire,Action,12000,75
WarriorLegends,Strategy,58000,69
GalaxyDragon,Strategy,61000,87
GalaxyEmpire,Adventure,26000,5
LegendsDragon,RPG,20000,42
EmpireLegends,Adventure,30000,62
QuestGalaxy,Simulation,53000,5
DragonQuest,Action,63000,10
QuestLegends,Action,49000,41
WarriorEmpire,Adventure,1000,11
GalaxyLegends,RPG,55000,56
LegendsGalaxy,Simulation,64000,88
WarriorDragon,RPG,39000,79
WarriorGalaxy,Simulation,9000,2
WarriorQuest,Action,22000,36
DragonDragon,Strategy,9000,25
GalaxyDragon,Simulation,36000,95
GalaxyQuest,Adventure,6000,74
LegendsDragon,Action,9000,14
QuestWarrior,RPG,64000,77
QuestQuest,RPG,51000,90
QuestDragon,Action,33000,86
LegendsDragon,Adventure,17000,77
WarriorEmpire,RPG,5000,29
EmpireEmpire,RPG,53000,92
GalaxyDragon,Adventure,35000,0
DragonGalaxy,Adventure,58000,80
DragonDragon,Strategy,4000,41
GalaxyDragon,Simulation,68000,62
QuestEmpire,Action,57000,30
WarriorGalaxy,Action,31000,73
EmpireWarrior,RPG,13000,18
QuestDragon,Simulation,34000,44
WarriorDragon,Adventure,44000,87
GalaxyDragon,Strategy,15000,26
DragonEmpire,Strategy,33000,80
DragonDragon,Strategy,10000,36
QuestWarrior,RPG,10000,37
QuestQuest,Action,39000,59
DragonWarrior,Action,15000,0
LegendsQuest,Strategy,36000,76
WarriorQuest,Strategy,41000,20
LegendsQuest,Action,2000,1
DragonDragon,Action,56000,69
GalaxyQuest,RPG,18000,31
EmpireGalaxy,RPG,36000,45
QuestGalaxy,Adventure,35000,7
LegendsQuest,RPG,31000,87
LegendsLegends,Adventure,33000,67
QuestGalaxy,Strategy,54000,87
GalaxyEmpire,RPG,67000,80
DragonLegends,RPG,30000,66
QuestDragon,Strategy,29000,51
EmpireGalaxy,Adventure,5000,77
DragonLegends,Action,30000,30
QuestQuest,Action,61000,46
DragonDragon,RPG,50000,46
QuestDragon,Action,20000,24
EmpireWarrior,Adventure,36000,84
WarriorDragon,RPG,60000,86
LegendsGalaxy,Simulation,4000,29
GalaxyLegends,Adventure,56000,80
QuestLegends,Action,6000,32
EmpireQuest,Strategy,47000,27
LegendsGalaxy,Adventure,40000,68
QuestWarrior,Action,32000,99
DragonGalaxy,Simulation,14000,28
LegendsDragon,RPG,53000,20
EmpireWarrior,RPG,44000,40
GalaxyGalaxy,Action,33000,11
LegendsGalaxy,RPG,66000,91
LegendsWarrior,Adventure,48000,20
DragonQuest,RPG,22000,85
EmpireGalaxy,Adventure,60000,56
DragonGalaxy,RPG,61000,32
LegendsEmpire,Strategy,22000,10
WarriorEmpire,Strategy,30000,93
QuestLegends,Simulation,39000,67
LegendsEmpire,Action,43000,34
EmpireGalaxy,RPG,25000,39
QuestGalaxy,Simulation,8000,62
GalaxyWarrior,Strategy,28000,31
LegendsLegends,Adventure,60000,17
EmpireQuest,Adventure,34000,78
QuestWarrior,Strategy,51000,7
WarriorDragon,Simulation,64000,54
EmpireWarrior,Strategy,61000,78
DragonEmpire,Action,24000,26
LegendsWarrior,Simulation,4000,79
EmpireWarrior,RPG,55000,3
GalaxyDragon,Action,12000,15
EmpireWarrior,Action,34000,29
EmpireWarrior,Simulation,57000,71
DragonQuest,Simulation,10000,65
DragonWarrior,Adventure,68000,89
DragonDragon,Action,60000,94
DragonEmpire,RPG,56000,74
QuestDragon,Adventure,26000,74
WarriorEmpire,Action,59000,4
QuestEmpire,Strategy,32000,67
GalaxyWarrior,Action,20000,68
DragonQuest,RPG,67000,84
EmpireWarrior,Adventure,27000,91
QuestQuest,Action,32000,27
QuestQuest,Strategy,47000,89
QuestEmpire,Action,3000,38
QuestGalaxy,Simulation,10000,14
LegendsWarrior,Adventure,16000,60
DragonWarrior,Adventure,57000,38
WarriorEmpire,Simulation,62000,7
WarriorQuest,Simulation,18000,30
LegendsLegends,RPG,58000,25
DragonQuest,Action,69000,48
EmpireGalaxy,Simulation,54000,20
EmpireDragon,Adventure,30000,69
GalaxyEmpire,Adventure,33000,0
WarriorEmpire,Strategy,43000,30
GalaxyDragon,Action,53000,82
QuestQuest,Adventure,62000,76
QuestWarrior,Action,17000,60
DragonGalaxy,Strategy,64000,66
DragonEmpire,Strategy,33000,65
LegendsDragon,Adventure,35000,24
QuestQuest,Action,15000,31
DragonWarrior,Adventure,37000,55
WarriorLegends,Adventure,57000,68
QuestEmpire,Strategy,25000,53
WarriorEmpire,Adventure,1000,64
LegendsLegends,Adventure,51000,35
LegendsGalaxy,Strategy,33000,87
EmpireGalaxy,Simulation,16000,11
GalaxyEmpire,Strategy,44000,89
WarriorLegends,RPG,25000,45
QuestEmpire,RPG,15000,19
DragonQuest,RPG,12000,92
DragonEmpire,Strategy,44000,1
GalaxyEmpire,RPG,8000,52
EmpireGalaxy,Simulation,34000,75
GalaxyLegends,Action,30000,75
GalaxyGalaxy,Simulation,11000,61
GalaxyGalaxy,Strategy,16000,85
QuestEmpire,Simulation,55000,29
DragonWarrior,RPG,26000,9
GalaxyQuest,Simulation,55000,46
WarriorQuest,Strategy,7000,84
WarriorDragon,RPG,17000,53
GalaxyDragon,Strategy,30000,99
EmpireLegends,Simulation,36000,5
LegendsGalaxy,Strategy,67000,11
LegendsLegends,RPG,61000,12
QuestLegends,Strategy,13000,13
GalaxyQuest,Adventure,65000,61
LegendsLegends,Strategy,14000,95
WarriorEmpire,Adventure,38000,9
GalaxyWarrior,Adventure,61000,7
GalaxyWarrior,Adventure,39000,76
WarriorGalaxy,Adventure,21000,49
WarriorEmpire,RPG,52000,74
GalaxyEmpire,Strategy,2000,52
WarriorQuest,Adventure,52000,32
WarriorWarrior,Action,10000,38
LegendsWarrior,Simulation,29000,15
EmpireGalaxy,Adventure,43000,24
DragonGalaxy,Simulation,57000,77
LegendsEmpire,Adventure,16000,37
EmpireQuest,Simulation,9000,92
LegendsGalaxy,Strategy,63000,56
GalaxyGalaxy,Adventure,43000,84
EmpireEmpire,Strategy,30000,5
QuestDragon,Strategy,6000,58
QuestGalaxy,Adventure,52000,74
DragonDragon,Action,47000,17
WarriorEmpire,Simulation,32000,63
GalaxyGalaxy,Action,65000,27
EmpireDragon,Strategy,68000,91
GalaxyDragon,Strategy,56000,86
LegendsQuest,Adventure,26000,11
QuestGalaxy,RPG,40000,96
DragonLegends,Adventure,38000,83
EmpireGalaxy,Strategy,49000,28
GalaxyWarrior,Adventure,9000,38
WarriorWarrior,RPG,63000,33
DragonQuest,Strategy,67000,29
DragonQuest,Simulation,41000,56
QuestDragon,Action,55000,80
EmpireWarrior,Simulation,4000,91
EmpireDragon,Action,7000,81
GalaxyEmpire,Adventure,68000,66
GalaxyLegends,Simulation,56000,54
GalaxyGalaxy,Simulation,62000,67
QuestDragon,RPG,42000,68
GalaxyGalaxy,Simulation,22000,23
WarriorQuest,Action,13000,4
EmpireDragon,Simulation,7000,77
QuestLegends,Action,35000,56
DragonDragon,RPG,63000,43
GalaxyEmpire,Adventure,26000,12
EmpireLegends,Adventure,63000,88
LegendsLegends,Action,44000,75
DragonEmpire,RPG,58000,35
DragonGalaxy,RPG,47000,76
WarriorGalaxy,RPG,21000,68
QuestEmpire,Action,13000,75
DragonGalaxy,RPG,34000,99
WarriorEmpire,Adventure,32000,39
EmpireWarrior,Adventure,17000,54
QuestLegends,Action,5000,31
LegendsGalaxy,Adventure,30000,64
LegendsWarrior,RPG,54000,12
EmpireEmpire,Strategy,29000,33
WarriorLegends,Strategy,8000,62
GalaxyGalaxy,RPG,23000,30
LegendsDragon,Adventure,41000,16
GalaxyQuest,Simulation,28000,8
QuestWarrior,RPG,31000,90
EmpireQuest,Action,35000,81
GalaxyLegends,Adventure,20000,30
GalaxyWarrior,Action,59000,68
GalaxyGalaxy,Strategy,60000,54
GalaxyDragon,Strategy,18000,24
LegendsLegends,RPG,37000,10
LegendsDragon,RPG,63000,65
LegendsGalaxy,Action,36000,44
DragonEmpire,Adventure,43000,52
GalaxyLegends,Action,25000,61
EmpireGalaxy,Strategy,8000,37
EmpireQuest,Simulation,55000,70
DragonWarrior,Action,7000,65
DragonWarrior,RPG,52000,65
WarriorQuest,Adventure,35000,95
EmpireQuest,Adventure,33000,4
LegendsEmpire,RPG,52000,16
GalaxyEmpire,Strategy,13000,94
GalaxyEmpire,RPG,60000,60
EmpireGalaxy,Action,1000,23
WarriorGalaxy,RPG,5000,0
DragonQuest,RPG,32000,86
LegendsLegends,Adventure,3000,88
QuestEmpire,Action,5000,34
EmpireDragon,Strategy,15000,36
QuestLegends,RPG,12000,83
WarriorQuest,Strategy,42000,69
DragonGalaxy,Simulation,56000,72
LegendsQuest,RPG,16000,27
LegendsEmpire,Simulation,22000,84
QuestQuest,Action,20000,86
EmpireLegends,Strategy,38000,59
LegendsWarrior,Strategy,39000,78
LegendsEmpire,Strategy,10000,80
QuestDragon,Adventure,17000,4
DragonQuest,RPG,3000,89
DragonEmpire,Action,35000,76
EmpireDragon,Simulation,37000,24
DragonEmpire,Adventure,17000,83
QuestEmpire,RPG,54000,66
EmpireDragon,Action,67000,12
GalaxyDragon,Adventure,65000,51
EmpireEmpire,Adventure,14000,45
WarriorQuest,Simulation,37000,63
WarriorWarrior,Strategy,58000,72
LegendsDragon,Simulation,57000,85
EmpireGalaxy,Adventure,15000,96
LegendsLegends,Simulation,61000,75
LegendsLegends,Action,52000,47
WarriorLegends,Adventure,22000,71
QuestEmpire,Strategy,2000,59
LegendsLegends,Action,41000,97
DragonDragon,Adventure,31000,63
EmpireEmpire,Adventure,21000,51
DragonDragon,Strategy,16000,9
WarriorLegends,Action,60000,27
DragonDragon,Adventure,19000,31
GalaxyWarrior,RPG,40000,9
EmpireEmpire,Action,59000,8
QuestLegends,RPG,21000,8
LegendsWarrior,Simulation,7000,93
LegendsEmpire,Action,62000,87
QuestDragon,Simulation,8000,26
WarriorWarrior,Strategy,37000,10
LegendsLegends,Strategy,11000,36
LegendsLegends,RPG,3000,47
DragonLegends,RPG,12000,54
GalaxyQuest,RPG,25000,35
EmpireWarrior,Adventure,62000,58
DragonGalaxy,Simulation,29000,92
QuestWarrior,Adventure,41000,59
EmpireEmpire,RPG,63000,22
QuestEmpire,Action,35000,18
LegendsGalaxy,Action,47000,77
EmpireWarrior,Adventure,59000,78
EmpireEmpire,Strategy,24000,30
LegendsGalaxy,Simulation,48000,10
GalaxyWarrior,RPG,58000,27
LegendsGalaxy,Strategy,18000,71
DragonWarrior,Adventure,68000,29
WarriorDragon,Adventure,60000,41
WarriorQuest,Strategy,43000,70
LegendsLegends,RPG,8000,12
WarriorWarrior,Action,15000,50
EmpireGalaxy,Adventure,2000,89
QuestWarrior,Simulation,53000,79
DragonDragon,Adventure,43000,56
QuestWarrior,RPG,56000,83
DragonDragon,Action,33000,49
QuestQuest,Action,65000,22
QuestLegends,Adventure,29000,65
WarriorQuest,RPG,54000,2
EmpireQuest,RPG,4000,59
WarriorLegends,Action,10000,97
QuestQuest,Strategy,52000,61
GalaxyWarrior,Adventure,33000,55
GalaxyEmpire,Adventure,45000,45
DragonLegends,Strategy,58000,70
WarriorDragon,Adventure,27000,63
QuestGalaxy,Action,20000,87
QuestWarrior,Simulation,21000,59
DragonQuest,Simulation,61000,11
QuestGalaxy,Adventure,57000,13
LegendsDragon,RPG,44000,33
GalaxyLegends,Action,64000,3
EmpireEmpire,Strategy,44000,41
DragonLegends,Strategy,60000,46
DragonLegends,Simulation,9000,28
EmpireQuest,Adventure,3000,15
QuestGalaxy,Adventure,5000,84
QuestGalaxy,Strategy,16000,89
WarriorDragon,RPG,60000,66
LegendsQuest,Action,4000,5
GalaxyQuest,Simulation,7000,19
QuestWarrior,Adventure,48000,80
EmpireEmpire,RPG,44000,66
EmpireLegends,Action,18000,25
WarriorGalaxy,Action,63000,81
WarriorLegends,Strategy,31000,66
WarriorEmpire,Adventure,20000,33
WarriorEmpire,Adventure,41000,9
DragonQuest,Simulation,31000,37
GalaxyLegends,Adventure,9000,4
QuestDragon,Simulation,1000,87
QuestQuest,Action,14000,99
LegendsWarrior,RPG,65000,80
GalaxyDragon,Adventure,11000,30
EmpireQuest,RPG,69000,11
EmpireDragon,Simulation,18000,33
EmpireDragon,Simulation,42000,2
QuestDragon,Strategy,5000,14
GalaxyQuest,Adventure,20000,10
WarriorDragon,Action,19000,11
QuestGalaxy,RPG,57000,61
WarriorEmpire,Adventure,44000,90
QuestWarrior,RPG,37000,63
EmpireQuest,Strategy,50000,70
EmpireLegends,RPG,16000,39
LegendsWarrior,Action,31000,77
GalaxyEmpire,Simulation,39000,56
QuestGalaxy,Strategy,18000,74
GalaxyEmpire,Strategy,32000,3
QuestEmpire,RPG,27000,50
EmpireLegends,RPG,13000,33
DragonWarrior,Strategy,61000,40
LegendsQuest,Action,33000,95
WarriorGalaxy,Action,53000,27
GalaxyEmpire,RPG,47000,35
WarriorLegends,Strategy,39000,16
WarriorLegends,Action,37000,54
QuestWarrior,Action,2000,70
GalaxyDragon,Adventure,45000,94
EmpireDragon,Adventure,51000,43
DragonGalaxy,Simulation,15000,11
EmpireDragon,RPG,32000,30
WarriorWarrior,Simulation,54000,71
EmpireWarrior,Adventure,51000,81
DragonLegends,Strategy,10000,75
DragonEmpire,RPG,4000,86
EmpireGalaxy,RPG,66000,17
WarriorDragon,Adventure,47000,11
WarriorEmpire,Strategy,67000,14
EmpireEmpire,Strategy,53000,23
GalaxyEmpire,RPG,69000,63
WarriorEmpire,Simulation,25000,93
WarriorDragon,Simulation,63000,61
EmpireGalaxy,Strategy,15000,49
LegendsEmpire,Action,7000,99
GalaxyDragon,Simulation,35000,80
QuestWarrior,Adventure,16000,24
LegendsQuest,Simulation,53000,22
GalaxyEmpire,Simulation,16000,71
DragonWarrior,RPG,30000,11
GalaxyDragon,Adventure,20000,13
WarriorQuest,Adventure,59000,89
WarriorEmpire,RPG,37000,87
EmpireDragon,Adventure,46000,74
QuestGalaxy,Adventure,23000,78
DragonEmpire,RPG,55000,23
QuestDragon,Action,25000,28
